id,name,scientific name,type,parent species id,family,group,authority,rarity,status,obscurity,link
1013775,Oostelijke of Westelijke Blonde Tapuit,Oenanthe melanoleuca / hispanica,verzamelsoort,,Muscicapidae (Vliegenvangers),Vogels,,zeer zeldzaam,inheems,,https://waarneming.nl/species/1013775/
72441,Oosterse Tortel,Streptopelia orientalis,soort,,Columbidae (Duiven),Vogels,"(Latham, J, 1790)",zeer zeldzaam,inheems,,https://waarneming.nl/species/72441/
2013,Oosterse Vorkstaartplevier,Glareola maldivarum,soort,,Glareolidae (Renvogels en Vorkstaartplevieren),Vogels,"Forster, JR, 1795",zeer zeldzaam,inheems,,https://waarneming.nl/species/2013/
27035,Oosterse Zwarte Roodstaart,Phoenicurus ochruros phoenicuroides,ondersoort,356,Muscicapidae (Vliegenvangers),Vogels,"(Moore, F, 1854)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/27035/
19258,Oranje Wever,Euplectes franciscanus,soort,,Ploceidae (Wevers),Vogels,"(Isert, PE, 1789)",algemeen,exoot,,https://waarneming.nl/species/19258/
18725,Oranjevleugelamazone,Amazona amazonica,soort,,Psittacidae (Papegaaien),Vogels,"(Linnaeus, C, 1766)",algemeen,exoot,,https://waarneming.nl/species/18725/
70473,Orinocogans,Neochen jubata,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Spix, JB, 1825)",vrij algemeen,exoot,,https://waarneming.nl/species/70473/
302,Orpheusspotvogel,Hippolais polyglotta,soort,,Acrocephalidae (Rietzangers),Vogels,"(Vieillot, LJP, 1817)",zeldzaam,inheems,,https://waarneming.nl/species/302/
56,Ortolaan,Emberiza hortulana,soort,,Emberizidae (Gorzen),Vogels,"Linnaeus, C, 1758",zeldzaam,inheems,,https://waarneming.nl/species/56/
78562,Ovenvogel,Seiurus aurocapilla,soort,,Parulidae (Amerikaanse zangers),Vogels,"(Linnaeus, C, 1766)",zeer zeldzaam,inheems,,https://waarneming.nl/species/78562/
44,Paapje,Saxicola rubetra,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/44/
158,Paarse Strandloper,Calidris maritima,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Brünnich, MT, 1764)",vrij algemeen,inheems,,https://waarneming.nl/species/158/
73576,Pacifische Parelduiker,Gavia pacifica,soort,,Gaviidae (Duikers),Vogels,"(Lawrence, GN, 1858)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/73576/
76415,Pagodespreeuw,Sturnia pagodarum,soort,,Sturnidae (Spreeuwen),Vogels,"(Gmelin, JF, 1789)",vrij algemeen,exoot,,https://waarneming.nl/species/76415/
303,Pallas' Boszanger,Phylloscopus proregulus,soort,,Phylloscopidae (Boszangers),Vogels,"(Pallas, PS, 1811)",zeldzaam,inheems,,https://waarneming.nl/species/303/
767,Pallas' Rietgors,Emberiza pallasi,soort,,Emberizidae (Gorzen),Vogels,"(Cabanis, JL, 1851)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/767/
78330,Pallas' Roodmus,Carpodacus roseus,soort,,Fringillidae (Vinken),Vogels,"(Pallas, PS, 1776)",vrij algemeen,exoot,,https://waarneming.nl/species/78330/
964,Palmtortel,Spilopelia senegalensis,soort,,Columbidae (Duiven),Vogels,"(Linnaeus, C, 1766)",vrij algemeen,exoot,,https://waarneming.nl/species/964/
20707,Papegaai onbekend,Psittacidae indet.,verzamelsoort,,Psittacidae (Papegaaien),Vogels,,vrij algemeen,exoot,,https://waarneming.nl/species/20707/
304,Papegaaiduiker,Fratercula arctica,soort,,Alcidae (Alken),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,,https://waarneming.nl/species/304/
24516,Paradijscasarca,Tadorna variegata,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Gmelin, JF, 1789)",algemeen,exoot,,https://waarneming.nl/species/24516/
305,Parelduiker,Gavia arctica,soort,,Gaviidae (Duikers),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/305/
243877,Parelduiker ssp arctica,Gavia arctica arctica,ondersoort,305,Gaviidae (Duikers),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/243877/
72442,Parelhalstortel,Spilopelia chinensis,soort,,Columbidae (Duiven),Vogels,"(Scopoli, GA, 1786)",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/72442/
71571,Parelparkiet,Pyrrhura lepida,soort,,Psittacidae (Papegaaien),Vogels,"(Wagler, JG, 1832)",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/71571/
1412,Parkeend,Anas platyrhynchos f. domesticus,forma,198,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,,algemeen,ingeburgerd,,https://waarneming.nl/species/1412/
1413,Parkgans,Anser anser f. domesticus,forma,104,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,,algemeen,ingeburgerd,,https://waarneming.nl/species/1413/
80317,Parus ater,Parus ater,synoniem,209,Paridae (Mezen),Vogels,,algemeen,inheems,,https://waarneming.nl/species/80317/
687309,Passer spec.,Passer spec.,verzamelsoort,,Passeridae (Mussen),Vogels,"Brisson, MJ, 1760",onbekend,inheems,,https://waarneming.nl/species/687309/
1003144,Passeriformes indet.,Passeriformes indet.,verzamelsoort,,Passeriformes,Vogels,,onbekend,inheems,,https://waarneming.nl/species/1003144/
16,Patrijs,Perdix perdix,soort,,"Phasianidae (Kwartels, Patrijzen en Fazanten)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,vervaagd (5km),https://waarneming.nl/species/16/
243553,Patrijs ssp perdix,Perdix perdix perdix,ondersoort,16,"Phasianidae (Kwartels, Patrijzen en Fazanten)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,vervaagd (5km),https://waarneming.nl/species/243553/
26657,Pennantrosella,Platycercus elegans,soort,,Psittaculidae (Parkieten),Vogels,"(Gmelin, JF, 1788)",vrij algemeen,exoot,,https://waarneming.nl/species/26657/
2315,Peposaka-eend,Netta peposaca,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Vieillot, LJP, 1816)",vrij algemeen,exoot,,https://waarneming.nl/species/2315/
1486,Perzikkopagapornis,Agapornis roseicollis,soort,,Psittaculidae (Parkieten),Vogels,"(Vieillot, LJP, 1818)",algemeen,exoot,,https://waarneming.nl/species/1486/
1061,Perzische Roodborst,Irania gutturalis,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Guérin-Méneville, FÉ, 1843)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/1061/
306,Pestvogel,Bombycilla garrulus,soort,,Bombycillidae (Pestvogels),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,,https://waarneming.nl/species/306/
255322,Pestvogel ssp garrulus,Bombycilla garrulus garrulus,ondersoort,306,Bombycillidae (Pestvogels),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,,https://waarneming.nl/species/255322/
1015,Petsjorapieper,Anthus gustavi,soort,,Motacillidae (Piepers en Kwikstaarten),Vogels,"Swinhoe, R, 1863",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/1015/
704837,Pieper onbekend,Anthus spec.,verzamelsoort,,Motacillidae (Piepers en Kwikstaarten),Vogels,"Bechstein, JM, 1805",onbekend,inheems,,https://waarneming.nl/species/704837/
160,Pijlstaart,Anas acuta,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/160/
26604,Pijlstaartgierzwaluw,Apus caffer,soort,,Apodidae (Gierzwaluwen),Vogels,"(Lichtenstein, MHC, 1823)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/26604/
1971,Pijlstormvogel onbekend,Puffinus spec.,verzamelsoort,,Procellariidae (Stormvogels en pijlstormvogels),Vogels,"Brisson, MJ, 1760",vrij algemeen,inheems,,https://waarneming.nl/species/1971/
161,Pimpelmees,Cyanistes caeruleus,soort,,Paridae (Mezen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/161/
255547,Pimpelmees ssp caeruleus,Cyanistes caeruleus caeruleus,ondersoort,161,Paridae (Mezen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/255547/
20904,Pleskes Mees,Cyanistes caeruleus x Cyanistes cyanus,hybride,,Paridae (Mezen),Vogels,,zeer zeldzaam,inheems,,https://waarneming.nl/species/20904/
